Throughput,Total Time
0.7777777777777778,5.671428571428571E-5
0.8235294117647058,3.0285714285714285E-5
0.9375,2.3066666666666667E-5
0.75,4.355555555555555E-5
0.8888888888888888,2.5125E-5
0.625,3.84E-5
0.8333333333333334,3.81E-5
0.6666666666666666,3.866666666666667E-5
0.8235294117647058,2.8571428571428574E-5
0.75,6.35E-5
0.6153846153846154,6.075E-5
0.8666666666666667,2.6923076923076923E-5
0.8,2.93125E-5
0.8,3.116666666666667E-5
0.75,3.566666666666667E-5
