Number of packets,Throughput,Total Time
35,0.8285714285714286,16.689655172413794
36,0.8611111111111112,16.0
36,0.8888888888888888,12.03125
39,0.8717948717948718,13.764705882352942
36,0.8888888888888888,12.8125
30,0.8,15.583333333333334
46,0.9130434782608695,11.166666666666666
43,0.8837209302325582,0.0
45,0.9111111111111111,9.21951219512195
29,0.8275862068965517,18.041666666666668
