Throughput,Total Time
0.9411764705882353,3.05E-5
0.875,7.814285714285714E-5
0.6,6.916666666666666E-5
0.7692307692307693,3.3100000000000005E-5
0.7692307692307693,5.0600000000000003E-5
0.875,5.457142857142857E-5
0.7777777777777778,7.4E-5
0.8888888888888888,0.0
0.9285714285714286,4.069230769230769E-5
0.9230769230769231,3.258333333333334E-5
0.9166666666666666,3.7000000000000005E-5
0.8888888888888888,5.075E-5
0.8,4.55E-5
1.0,3.933333333333333E-5
0.9166666666666666,3.3818181818181815E-5
